time,conc,BC637,Abs637,scat450,scat525,scat635,Angstrom,SSA637,total_conc_smps,total_volume,mean_diameter
2017-07-05 09:30:00, NaN, 0.503, 3.317, 21.764, 17.172, 13.297, 1.429, 0.799, 8285.564, 5.159, 43.663
2017-07-05 10:00:00, NaN, 0.443, 2.926, 22.337, 17.605, 13.426, 1.476, 0.820, 8252.055, 4.475, 42.020
2017-07-05 10:30:00, NaN, 0.917, 6.050, 22.426, 17.623, 13.583, 1.453, 0.717, 8541.493, 4.037, 41.405
2017-07-05 11:00:00, NaN, 0.652, 4.303, 22.206, 17.406, 13.474, 1.446, 0.650, NaN, NaN, NaN
2017-07-05 11:30:00, NaN, 0.389, 2.567, 22.257, 17.519, 13.637, 1.418, 0.840, NaN, NaN, NaN
2017-07-05 12:00:00, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2017-07-05 12:30:00, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 4010.933, 2.903, 44.696
2017-07-05 13:00:00, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 3725.675, 2.598, 40.833
2017-07-05 13:30:00, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 3934.274, 2.910, 38.302
2017-07-05 14:00:00, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 3746.273, 3.095, 36.957
2017-07-05 14:30:00, NaN, 0.250, 1.652, NaN, NaN, NaN, NaN, NaN, 3534.296, 2.814, 36.063
2017-07-05 15:00:00, NaN, 0.176, 1.162, NaN, NaN, NaN, NaN, NaN, 2964.484, 2.407, 33.587
2017-07-05 15:30:00, NaN, 0.155, 1.025, NaN, NaN, NaN, NaN, NaN, 3864.167, 2.425, 30.567
2017-07-05 16:00:00, NaN, 0.179, 1.184, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2017-07-05 16:30:00, NaN, 0.210, 1.387, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2017-07-05 17:00:00, NaN, 0.191, 1.258, 6.344, 4.867, 2.088, 3.275, 0.618, NaN, NaN, NaN
2017-07-05 17:30:00, NaN, 0.129, 0.850, 7.835, 5.430, 2.068, 3.897, 0.664, 5701.621, 2.646, 32.480
2017-07-05 18:00:00, NaN, 0.302, 1.993, 7.524, 5.593, 2.288, 3.598, 0.644, NaN, NaN, NaN
2017-07-05 18:30:00, NaN, 0.612, 4.041, 19.572, 14.656, 9.779, 2.673, 0.616, 9281.735, 5.058, 38.688
2017-07-05 19:00:00, NaN, 0.138, 0.913, 9.644, 7.230, 3.807, 3.359, 0.723, 6037.949, 2.501, 30.982
2017-07-05 19:30:00, NaN, 0.263, 1.737, 9.938, 7.184, 2.867, 4.312, 0.570, 6556.825, 3.204, 32.140
2017-07-05 20:00:00, NaN, 0.482, 3.183, 17.200, 12.699, 8.407, 2.835, 0.614, NaN, NaN, NaN
2017-07-05 20:30:00, NaN, 0.782, 5.158, 37.364, 29.985, 26.759, 0.956, 0.850, 8651.271, 5.709, 43.896
2017-07-05 21:00:00, NaN, NaN, NaN, 13.864, 11.877, 8.260, 1.534, 0.762, 6311.239, 3.652, 34.852
2017-07-05 21:30:00, NaN, NaN, NaN, NaN, NaN, NaN, 1.231, 0.630, NaN, NaN, NaN
2017-07-05 22:00:00, NaN, NaN, NaN, NaN, NaN, NaN, 0.591, 0.824, 14900.045, 10.609, 50.348
2017-07-05 22:30:00, NaN, NaN, NaN, NaN, NaN, NaN, 0.434, 0.905, 31929.695, 35.375, 75.702
2017-07-05 23:00:00, NaN, NaN, NaN, NaN, NaN, NaN, 0.601, 0.899, 27408.258, 24.406, 68.887
2017-07-05 23:30:00, NaN, NaN, NaN, NaN, NaN, NaN, 0.736, 0.822, 62232.263, 58.422, 75.492
2017-07-06 00:00:00, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 30694.196, 23.169, 65.377
2017-07-06 00:30:00, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 25562.920, 18.937, 63.405
2017-07-06 01:00:00, NaN, 1.069, 7.058, NaN, NaN, NaN, NaN, NaN, 18594.583, 13.278, 59.472
2017-07-06 01:30:00, NaN, 1.581, 10.431, NaN, NaN, NaN, NaN, NaN, 14349.436, 9.624, 56.047
2017-07-06 02:00:00, NaN, 1.688, 11.141, NaN, NaN, NaN, NaN, NaN, 12572.849, 8.981, 55.895
2017-07-06 02:30:00, NaN, 0.866, 5.717, NaN, NaN, NaN, NaN, NaN, 11446.862, 8.391, 55.595
2017-07-06 03:00:00, NaN, 0.858, 5.665, NaN, NaN, NaN, NaN, NaN, 11554.841, 8.890, 55.997
2017-07-06 03:30:00, NaN, 1.017, 6.711, NaN, NaN, NaN, NaN, NaN, 11542.847, 9.311, 57.363
2017-07-06 04:00:00, NaN, 1.010, 6.664, NaN, NaN, NaN, NaN, NaN, 10816.143, 9.355, 58.547
2017-07-06 04:30:00, NaN, 1.039, 6.854, NaN, NaN, NaN, NaN, NaN, 10418.606, 8.890, 57.680
2017-07-06 05:00:00, NaN, 0.881, 5.811, NaN, NaN, NaN, NaN, NaN, 9485.661, 8.002, 56.333
2017-07-06 05:30:00, NaN, 0.720, 4.751, NaN, NaN, NaN, NaN, NaN, 9886.830, 7.706, 55.785
2017-07-06 06:00:00, NaN, 0.703, 4.641, NaN, NaN, NaN, NaN, NaN, 10270.732, 7.879, 56.077
2017-07-06 06:30:00, NaN, 0.979, 6.459, NaN, NaN, NaN, NaN, NaN, 11751.554, 8.783, 54.252
2017-07-06 07:00:00, NaN, 1.073, 7.081, NaN, NaN, NaN, NaN, NaN, 11201.829, 9.858, 59.127
2017-07-06 07:30:00, NaN, 1.103, 7.279, NaN, NaN, NaN, NaN, NaN, 12775.681, 10.667, 58.400
2017-07-06 08:00:00, NaN, 0.919, 6.067, NaN, NaN, NaN, NaN, NaN, 9414.780, 9.161, 59.647
2017-07-06 08:30:00, NaN, 0.767, 5.062, NaN, NaN, NaN, NaN, NaN, 8719.534, 9.074, 58.414
2017-07-06 09:00:00, NaN, 0.849, 5.601, NaN, NaN, NaN, NaN, NaN, 9207.579, 9.214, 56.700
2017-07-06 09:30:00, NaN, 0.702, 4.634, NaN, NaN, NaN, NaN, NaN, 7975.518, 8.168, 56.937
2017-07-06 10:00:00, NaN, 1.096, 7.231, NaN, NaN, NaN, NaN, NaN, 10942.391, 9.425, 53.413
2017-07-06 10:30:00, NaN, 0.907, 5.985, NaN, NaN, NaN, NaN, NaN, 10547.006, 9.186, 52.122
2017-07-06 11:00:00, NaN, 0.863, 5.697, NaN, NaN, NaN, NaN, NaN, 7754.327, 7.916, 56.448
2017-07-06 11:30:00, NaN, 1.010, 6.666, NaN, NaN, NaN, NaN, NaN, 10161.494, 8.798, 54.832
2017-07-06 12:00:00, NaN, 0.711, 4.693, NaN, NaN, NaN, NaN, NaN, 7736.240, 6.482, 48.272
2017-07-06 12:30:00, NaN, 0.430, 2.838, NaN, NaN, NaN, NaN, NaN, 5625.045, 4.676, 43.590
2017-07-06 13:00:00, NaN, 0.255, 1.685, NaN, NaN, NaN, NaN, NaN, 5727.048, 4.885, 42.645
2017-07-06 13:30:00, NaN, 0.242, 1.595, NaN, NaN, NaN, NaN, NaN, 6076.479, 4.624, 41.695
2017-07-06 14:00:00, NaN, 0.180, 1.187, NaN, NaN, NaN, NaN, NaN, 5907.036, 4.023, 38.120
2017-07-06 14:30:00, NaN, 0.019, 0.124, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2017-07-06 15:00:00, NaN, 0.030, 0.199, NaN, NaN, NaN, NaN, NaN, 3783.135, 2.662, 31.637
2017-07-06 15:30:00, NaN, 0.056, 0.371, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2017-07-06 16:00:00, NaN, 0.039, 0.256, NaN, NaN, NaN, NaN, NaN, 11032.427, 3.234, 27.166
2017-07-06 16:30:00, NaN, 0.201, 1.327, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2017-07-06 17:00:00, NaN, 0.143, 0.942, NaN, NaN, NaN, NaN, NaN, 6017.855, 3.051, 30.200
2017-07-06 17:30:00, NaN, 0.183, 1.204, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2017-07-06 18:00:00, NaN, 0.274, 1.811, NaN, NaN, NaN, NaN, NaN, 6022.614, 3.347, 33.116
2017-07-06 18:30:00, NaN, 0.177, 1.165, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2017-07-06 19:00:00, NaN, 0.162, 1.067, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2017-07-06 19:30:00, NaN, 0.306, 2.019, NaN, NaN, NaN, NaN, NaN, 7185.902, 4.359, 37.696
2017-07-06 20:00:00, NaN, 0.403, 2.656, NaN, NaN, NaN, NaN, NaN, 8011.296, 4.836, 39.038
2017-07-06 20:30:00, NaN, 0.558, 3.679, NaN, NaN, NaN, NaN, NaN, 9142.382, 5.619, 39.567
2017-07-06 21:00:00, NaN, 0.767, 5.062, NaN, NaN, NaN, NaN, NaN, 9358.692, 6.244, 41.666
2017-07-06 21:30:00, NaN, 1.092, 7.205, NaN, NaN, NaN, NaN, NaN, 12858.005, 7.806, 45.795
2017-07-06 22:00:00, NaN, 0.833, 5.498, NaN, NaN, NaN, NaN, NaN, 9687.889, 6.306, 43.495
2017-07-06 22:30:00, NaN, 0.492, 3.249, NaN, NaN, NaN, NaN, NaN, 9152.633, 6.558, 44.832
2017-07-06 23:00:00, NaN, 0.777, 5.129, NaN, NaN, NaN, NaN, NaN, 8861.233, 6.968, 47.070
2017-07-06 23:30:00, NaN, 0.307, 2.026, NaN, NaN, NaN, NaN, NaN, 8771.806, 7.037, 48.385
2017-07-07 00:00:00, NaN, 0.485, 3.203, 29.616, 23.461, 19.930, 1.139, 0.629, 9269.633, 7.812, 49.900
2017-07-07 00:30:00, NaN, 0.639, 4.221, 38.738, 30.703, 27.011, 1.035, 0.798, 9742.250, 8.464, 51.902
2017-07-07 01:00:00, NaN, 0.913, 6.024, 50.388, 39.791, 36.674, 0.927, 0.833, 11268.456, 10.761, 57.813
2017-07-07 01:30:00, NaN, 0.769, 5.079, 63.376, 51.185, 50.238, 0.678, 0.911, 12154.470, 12.162, 61.703
2017-07-07 02:00:00, NaN, 1.363, 8.995, 70.818, 55.610, 53.874, 0.769, 0.860, 12296.014, 13.162, 64.375
2017-07-07 02:30:00, NaN, 1.705, 11.254, 75.059, 59.849, 55.465, 0.860, 0.828, 12374.377, 13.878, 66.258
2017-07-07 03:00:00, NaN, 1.222, 8.068, 76.464, 61.004, 56.531, 0.859, 0.872, 12070.962, 13.384, 65.353
2017-07-07 03:30:00, NaN, 1.124, 7.416, 72.706, 57.771, 54.568, 0.813, 0.877, 11083.851, 12.470, 65.157
2017-07-07 04:00:00, NaN, 1.041, 6.868, 67.175, 52.774, 48.845, 0.906, 0.874, 10390.463, 12.039, 65.757
2017-07-07 04:30:00, NaN, 0.990, 6.533, 65.140, 51.225, 47.246, 0.913, 0.876, 9982.384, 11.882, 65.943
2017-07-07 05:00:00, NaN, 0.876, 5.784, 61.279, 48.956, 45.745, 0.830, 0.885, 9707.302, 11.604, 64.638
2017-07-07 05:30:00, NaN, 0.988, 6.517, 59.212, 45.994, 42.304, 0.956, 0.864, 9469.162, 11.349, 63.052
2017-07-07 06:00:00, NaN, 0.869, 5.738, 57.968, 44.799, 40.656, 1.010, 0.874, 9921.384, 10.971, 58.333
2017-07-07 06:30:00, NaN, 0.816, 5.385, 54.035, 42.467, 38.323, 0.983, 0.875, 10227.244, 10.315, 55.435
2017-07-07 07:00:00, NaN, 0.734, 4.841, 48.654, 37.024, 32.558, 1.148, 0.869, 10758.421, 9.724, 52.505
2017-07-07 07:30:00, NaN, 0.864, 5.705, 47.656, 36.548, 32.347, 1.107, 0.848, 11224.742, 9.558, 52.408
2017-07-07 08:00:00, NaN, 0.705, 4.650, 45.025, 36.307, 31.774, 1.000, 0.872, 10417.466, 9.318, 53.115
2017-07-07 08:30:00, NaN, 0.710, 4.688, 43.806, 34.666, 30.045, 1.083, 0.867, 8712.676, 8.671, 53.867
2017-07-07 09:00:00, NaN, 0.708, 4.672, 40.452, 31.081, 27.137, 1.142, 0.855, 9037.488, 8.849, 51.132
2017-07-07 09:30:00, NaN, 0.774, 5.108, 40.753, 31.501, 27.153, 1.164, 0.843, 9811.800, 9.046, 51.650
2017-07-07 10:00:00, NaN, 0.645, 4.259, 38.846, 30.227, 25.857, 1.169, 0.859, 8714.846, 8.339, 49.925
2017-07-07 10:30:00, NaN, 0.781, 5.156, 37.483, 29.356, 24.433, 1.232, 0.828, 9318.666, 8.675, 47.998
2017-07-07 11:00:00, NaN, 1.007, 6.646, 38.452, 30.860, 25.077, 1.236, 0.795, 13350.174, 9.461, 46.305
2017-07-07 11:30:00, NaN, 1.111, 7.333, 38.167, 30.165, 25.811, 1.124, 0.776, NaN, NaN, NaN
2017-07-07 12:00:00, NaN, 0.747, 4.932, 33.808, 26.520, 21.869, 1.253, 0.828, NaN, NaN, NaN
2017-07-07 12:30:00, NaN, 0.508, 3.353, 31.421, 24.452, 20.462, 1.234, 0.861, NaN, NaN, NaN
2017-07-07 13:00:00, NaN, 0.334, 2.204, 30.923, 24.736, 20.396, 1.202, 0.853, NaN, NaN, NaN
2017-07-07 13:30:00, NaN, 0.415, 2.736, 22.636, 18.387, 15.006, 1.267, 0.849, NaN, NaN, NaN
2017-07-07 14:00:00, NaN, 0.147, 0.971, 16.723, 13.476, 9.550, 1.595, 0.902, NaN, NaN, NaN
2017-07-07 14:30:00, NaN, 0.002, 0.011, 12.665, 10.145, 7.827, 1.397, 0.878, NaN, NaN, NaN
2017-07-07 15:00:00, NaN, -0.011, -0.075, 11.565, 9.136, 6.430, 1.712, 0.865, NaN, NaN, NaN
2017-07-07 15:30:00, NaN, 0.015, 0.099, 7.391, 5.168, 0.998, 5.926, 0.581, NaN, NaN, NaN
2017-07-07 16:00:00, NaN, 0.128, 0.843, 7.007, 4.998, 0.950, 6.324, 0.504, NaN, NaN, NaN
2017-07-07 16:30:00, NaN, 0.227, 1.495, 6.938, 5.141, 1.094, 5.784, 0.332, NaN, NaN, NaN
2017-07-07 17:00:00, NaN, 0.145, 0.957, 7.339, 5.252, 1.170, 5.441, 0.432, NaN, NaN, NaN
2017-07-07 17:30:00, NaN, 0.108, 0.709, 7.832, 5.529, 1.465, 4.955, 0.670, NaN, NaN, NaN
2017-07-07 18:00:00, NaN, 0.138, 0.914, 8.213, 5.785, 1.746, 4.566, 0.536, NaN, NaN, NaN
2017-07-07 18:30:00, NaN, 0.053, 0.352, 9.254, 6.341, 2.171, 4.263, 0.812, NaN, NaN, NaN
2017-07-07 19:00:00, NaN, 0.441, 2.908, 19.606, 15.783, 12.676, 1.900, 0.791, NaN, NaN, NaN
2017-07-07 19:30:00, NaN, 0.260, 1.718, 28.168, 21.449, 17.260, 1.540, 0.863, NaN, NaN, NaN
2017-07-07 20:00:00, NaN, 0.643, 4.243, 19.560, 14.638, 10.054, 1.932, 0.712, NaN, NaN, NaN
2017-07-07 20:30:00, NaN, 0.710, 4.685, 21.092, 16.282, 11.461, 1.773, 0.718, NaN, NaN, NaN
2017-07-07 21:00:00, NaN, 0.891, 5.880, 21.889, 17.146, 13.181, 1.497, 0.703, NaN, NaN, NaN
2017-07-07 21:30:00, NaN, 1.014, 6.694, 61.005, 50.569, 50.113, 0.572, 0.877, NaN, NaN, NaN
2017-07-07 22:00:00, NaN, 0.869, 5.738, 66.062, 55.238, 55.313, 0.500, 0.906, NaN, NaN, NaN
2017-07-07 22:30:00, NaN, 1.095, 7.228, 77.472, 63.934, 61.784, 0.644, 0.893, NaN, NaN, NaN
2017-07-07 23:00:00, NaN, 0.853, 5.626, 78.380, 62.939, 58.310, 0.843, 0.912, NaN, NaN, NaN
2017-07-07 23:30:00, NaN, 1.167, 7.703, 89.397, 71.945, 68.657, 0.747, 0.898, NaN, NaN, NaN
2017-07-08 00:00:00, NaN, 1.094, 7.220, 92.857, 74.296, 70.412, 0.784, 0.901, NaN, NaN, NaN
2017-07-08 00:30:00, NaN, 1.526, 10.068, 109.987, 87.291, 83.098, 0.791, 0.893, NaN, NaN, NaN
2017-07-08 01:00:00, NaN, 2.082, 13.743, 116.086, 93.237, 90.796, 0.692, 0.865, NaN, NaN, NaN
2017-07-08 01:30:00, NaN, 1.734, 11.444, 109.826, 88.377, 87.697, 0.630, 0.881, NaN, NaN, NaN
2017-07-08 02:00:00, NaN, 1.438, 9.487, 98.060, 78.141, 76.826, 0.682, 0.887, NaN, NaN, NaN
2017-07-08 02:30:00, NaN, 1.237, 8.165, 88.914, 71.340, 71.160, 0.628, 0.894, NaN, NaN, NaN
2017-07-08 03:00:00, NaN, 1.079, 7.124, 80.680, 63.067, 59.326, 0.869, 0.890, NaN, NaN, NaN
2017-07-08 03:30:00, NaN, 0.950, 6.268, 75.855, 59.823, 55.966, 0.862, 0.897, NaN, NaN, NaN
2017-07-08 04:00:00, NaN, 0.932, 6.152, 72.607, 56.217, 53.805, 0.845, 0.894, NaN, NaN, NaN
2017-07-08 04:30:00, NaN, 0.773, 5.100, 64.613, 50.841, 44.509, 1.075, 0.895, NaN, NaN, NaN
2017-07-08 05:00:00, NaN, 0.729, 4.815, 61.333, 48.383, 41.327, 1.134, 0.895, NaN, NaN, NaN
2017-07-08 05:30:00, NaN, 0.734, 4.842, 59.902, 47.184, 40.440, 1.128, 0.893, NaN, NaN, NaN
2017-07-08 06:00:00, NaN, 0.963, 6.352, 64.689, 49.813, 45.407, 1.009, 0.875, NaN, NaN, NaN
2017-07-08 06:30:00, NaN, 0.873, 5.763, 69.637, 54.253, 49.003, 1.002, 0.893, NaN, NaN, NaN
2017-07-08 07:00:00, NaN, 0.842, 5.556, 69.802, 54.028, 49.023, 1.006, 0.897, NaN, NaN, NaN
2017-07-08 07:30:00, NaN, 0.529, 3.491, 68.100, 52.141, 46.584, 1.084, 0.930, NaN, NaN, NaN
2017-07-08 08:00:00, NaN, 0.642, 4.240, 62.989, 49.766, 44.036, 1.024, 0.913, NaN, NaN, NaN
2017-07-08 08:30:00, NaN, 0.544, 3.589, 48.630, 38.873, 32.486, 1.179, 0.904, NaN, NaN, NaN
2017-07-08 09:00:00, NaN, 0.419, 2.764, 45.799, 36.098, 29.485, 1.270, 0.919, NaN, NaN, NaN
2017-07-08 09:30:00, NaN, 0.625, 4.124, 46.374, 36.260, 30.514, 1.204, 0.885, NaN, NaN, NaN
2017-07-08 10:00:00, NaN, 0.601, 3.966, 51.695, 40.017, 35.045, 1.121, 0.899, NaN, NaN, NaN
2017-07-08 10:30:00, NaN, 0.646, 4.261, 56.358, 44.215, 39.517, 1.014, 0.903, NaN, NaN, NaN
2017-07-08 11:00:00, NaN, 0.595, 3.925, 48.482, 37.979, 33.504, 1.065, 0.895, NaN, NaN, NaN
2017-07-08 11:30:00, NaN, 0.393, 2.593, 38.831, 31.245, 28.322, 0.901, 0.917, NaN, NaN, NaN
2017-07-08 12:00:00, NaN, 0.360, 2.374, 29.104, 22.834, 18.859, 1.298, 0.864, NaN, NaN, NaN
2017-07-08 12:30:00, NaN, 0.196, 1.294, 17.965, 14.710, 10.269, 1.635, 0.874, NaN, NaN, NaN
2017-07-08 13:00:00, NaN, 0.073, 0.485, 14.333, 11.019, 7.207, 2.008, 0.824, NaN, NaN, NaN
2017-07-08 13:30:00, NaN, -0.060, -0.398, 13.482, 10.191, 6.198, 2.270, 0.808, NaN, NaN, NaN
2017-07-08 14:00:00, NaN, -0.023, -0.150, 10.006, 7.418, 3.579, 3.184, 0.881, NaN, NaN, NaN
2017-07-08 14:30:00, NaN, -0.023, -0.148, 9.349, 6.895, 3.101, 3.244, 0.952, NaN, NaN, NaN
2017-07-08 15:00:00, NaN, -0.024, -0.161, 9.526, 6.907, 2.922, 3.482, 0.902, NaN, NaN, NaN
2017-07-08 15:30:00, NaN, 0.009, 0.060, 9.535, 6.754, 2.500, 3.945, 0.861, NaN, NaN, NaN
2017-07-08 16:00:00, NaN, 0.034, 0.222, 9.711, 6.795, 2.617, 3.855, 0.799, NaN, NaN, NaN
2017-07-08 16:30:00, NaN, 0.114, 0.752, 9.767, 6.802, 2.574, 3.920, 0.800, NaN, NaN, NaN
2017-07-08 17:00:00, NaN, 0.026, 0.173, 9.413, 6.343, 2.497, 3.893, 0.746, NaN, NaN, NaN
2017-07-08 17:30:00, NaN, 0.175, 1.156, 9.390, 6.445, 2.427, 3.975, 0.660, NaN, NaN, NaN
2017-07-08 18:00:00, NaN, 0.156, 1.031, 10.106, 7.257, 3.384, 3.294, 0.789, NaN, NaN, NaN
2017-07-08 18:30:00, NaN, 0.128, 0.843, 10.996, 7.961, 3.994, 2.968, 0.719, NaN, NaN, NaN
2017-07-08 19:00:00, NaN, 0.252, 1.665, 13.161, 9.963, 5.492, 2.627, 0.732, NaN, NaN, NaN
2017-07-08 19:30:00, NaN, 0.218, 1.441, 15.937, 12.016, 7.901, 2.054, 0.818, NaN, NaN, NaN
2017-07-08 20:00:00, NaN, 0.417, 2.753, 17.936, 14.112, 10.149, 1.657, 0.800, NaN, NaN, NaN
2017-07-08 20:30:00, NaN, 0.490, 3.232, 46.527, 38.090, 36.233, 0.863, 0.903, NaN, NaN, NaN
2017-07-08 21:00:00, NaN, 0.336, 2.218, 24.717, 20.224, 17.041, 1.216, 0.875, NaN, NaN, NaN
2017-07-08 21:30:00, NaN, 0.259, 1.710, 14.064, 10.517, 7.306, 1.902, 0.785, NaN, NaN, NaN
2017-07-08 22:00:00, NaN, 0.391, 2.578, 14.151, 11.127, 7.897, 1.699, 0.776, NaN, NaN, NaN
2017-07-08 22:30:00, NaN, 0.480, 3.166, 17.968, 14.172, 10.350, 1.624, 0.745, NaN, NaN, NaN
2017-07-08 23:00:00, NaN, 0.463, 3.058, 21.159, 16.878, 13.039, 1.404, 0.793, NaN, NaN, NaN
2017-07-08 23:30:00, NaN, 0.476, 3.142, 23.912, 17.618, 14.288, 1.484, 0.756, NaN, NaN, NaN
2017-07-09 00:00:00, NaN, 0.300, 1.982, 20.307, 15.721, 10.652, 1.921, 0.604, NaN, NaN, NaN
2017-07-09 00:30:00, NaN, 0.503, 3.319, 24.670, 19.090, 14.977, 1.461, 0.750, NaN, NaN, NaN
2017-07-09 01:00:00, NaN, 0.169, 1.113, 17.362, 13.529, 12.447, 0.962, 0.646, NaN, NaN, NaN
2017-07-09 01:30:00, NaN, 0.207, 1.365, 17.293, 13.295, 9.858, 1.630, 0.755, NaN, NaN, NaN
2017-07-09 02:00:00, NaN, 0.139, 0.920, 18.069, 13.696, 9.699, 1.807, 0.716, NaN, NaN, NaN
2017-07-09 02:30:00, NaN, 0.237, 1.565, 18.103, 13.642, 9.443, 1.891, 0.736, NaN, NaN, NaN
2017-07-09 03:00:00, NaN, 0.306, 2.019, 17.989, 13.543, 9.283, 1.923, 0.665, NaN, NaN, NaN
2017-07-09 03:30:00, NaN, 0.257, 1.698, 18.009, 13.544, 9.163, 1.966, 0.497, NaN, NaN, NaN
2017-07-09 04:00:00, NaN, 0.331, 2.187, 22.534, 17.346, 13.325, 1.519, 0.765, NaN, NaN, NaN
2017-07-09 04:30:00, NaN, 0.463, 3.056, 23.947, 18.816, 14.108, 1.535, 0.662, NaN, NaN, NaN
2017-07-09 05:00:00, NaN, 0.328, 2.162, 24.796, 19.478, 14.301, 1.599, 0.705, NaN, NaN, NaN
2017-07-09 05:30:00, NaN, 0.461, 3.041, 30.283, 23.804, 18.976, 1.368, 0.859, NaN, NaN, NaN
2017-07-09 06:00:00, NaN, 0.837, 5.524, 40.251, 31.124, 25.593, 1.317, 0.832, NaN, NaN, NaN
2017-07-09 06:30:00, NaN, 0.795, 5.250, 46.489, 36.027, 31.006, 1.161, 0.845, NaN, NaN, NaN
2017-07-09 07:00:00, NaN, 0.715, 4.722, 36.692, 29.123, 23.303, 1.307, 0.739, NaN, NaN, NaN
2017-07-09 07:30:00, NaN, 0.869, 5.732, 34.101, 27.323, 21.885, 1.283, 0.794, NaN, NaN, NaN
2017-07-09 08:00:00, NaN, 0.506, 3.338, 33.659, 26.616, 21.265, 1.328, 0.866, NaN, NaN, NaN
2017-07-09 08:30:00, NaN, 0.470, 3.103, 34.765, 26.822, 22.822, 1.208, 0.880, NaN, NaN, NaN
2017-07-09 09:00:00, NaN, 0.591, 3.901, 33.880, 26.641, 21.862, 1.263, 0.848, NaN, NaN, NaN
2017-07-09 09:30:00, NaN, 0.431, 2.847, 34.181, 26.623, 22.025, 1.266, 0.886, NaN, NaN, NaN
2017-07-09 10:00:00, NaN, 0.570, 3.764, 36.061, 27.365, 23.090, 1.279, 0.858, NaN, NaN, NaN
2017-07-09 10:30:00, NaN, 0.626, 4.133, 43.608, 33.735, 29.988, 1.069, 0.878, NaN, NaN, NaN
2017-07-09 11:00:00, NaN, 0.721, 4.761, 48.442, 37.638, 33.071, 1.092, 0.872, NaN, NaN, NaN
2017-07-09 11:30:00, NaN, 0.451, 2.975, 40.203, 31.299, 26.338, 1.223, 0.895, NaN, NaN, NaN
2017-07-09 12:00:00, NaN, 0.260, 1.715, 29.499, 23.067, 18.550, 1.387, 0.897, NaN, NaN, NaN
2017-07-09 12:30:00, NaN, 0.092, 0.610, 15.367, 13.617, 8.297, 1.826, 0.923, NaN, NaN, NaN
2017-07-09 13:00:00, NaN, 0.117, 0.772, 14.635, 12.065, 7.229, 2.073, 0.893, NaN, NaN, NaN
2017-07-09 13:30:00, NaN, 0.064, 0.423, 14.512, 11.496, 6.671, 2.285, 0.894, NaN, NaN, NaN
2017-07-09 14:00:00, NaN, 0.065, 0.426, NaN, NaN, NaN, 1.956, 0.943, NaN, NaN, NaN
2017-07-09 14:30:00, NaN, 0.087, 0.575, NaN, NaN, NaN, 1.654, 0.922, NaN, NaN, NaN
2017-07-09 15:00:00, NaN, 0.070, 0.464, NaN, NaN, NaN, 2.036, 0.945, NaN, NaN, NaN
2017-07-09 15:30:00, NaN, 0.171, 1.130, NaN, NaN, NaN, 1.436, 0.936, NaN, NaN, NaN
2017-07-09 16:00:00, NaN, 0.118, 0.778, NaN, NaN, NaN, 1.570, 0.952, NaN, NaN, NaN
2017-07-09 16:30:00, NaN, 0.123, 0.814, NaN, NaN, NaN, 1.686, 0.948, NaN, NaN, NaN
2017-07-09 17:00:00, NaN, 0.181, 1.196, 27.077, 20.398, 15.471, 1.652, 0.927, NaN, NaN, NaN
2017-07-09 17:30:00, NaN, 0.126, 0.829, 26.720, 20.026, 14.797, 1.712, 0.947, NaN, NaN, NaN
2017-07-09 18:00:00, NaN, 0.130, 0.858, 23.906, 18.528, 14.061, 1.523, 0.943, NaN, NaN, NaN
2017-07-09 18:30:00, NaN, 0.191, 1.261, 20.789, 15.592, 10.958, 1.860, 0.897, NaN, NaN, NaN
2017-07-09 19:00:00, NaN, 0.233, 1.538, 22.273, 16.918, 11.622, 1.892, 0.884, NaN, NaN, NaN
2017-07-09 19:30:00, NaN, 0.239, 1.581, 23.322, 18.204, 12.084, 1.919, 0.886, NaN, NaN, NaN
2017-07-09 20:00:00, NaN, 0.219, 1.444, 23.170, 17.862, 12.264, 1.853, 0.898, NaN, NaN, NaN
2017-07-09 20:30:00, NaN, 0.261, 1.719, 26.452, 20.226, 14.819, 1.693, 0.898, NaN, NaN, NaN
2017-07-09 21:00:00, NaN, NaN, NaN, NaN, NaN, NaN, 1.089, 0.850, NaN, NaN, NaN
2017-07-09 21:30:00, NaN, NaN, NaN, NaN, NaN, NaN, 0.385, 0.832, NaN, NaN, NaN
2017-07-09 22:00:00, NaN, NaN, NaN, NaN, NaN, NaN, 0.254, 0.796, NaN, NaN, NaN
