time,NEE_VUT_REF,NEE_CUT_REF,NEE_VUT_REF_QC,NEE_CUT_REF_QC,stl1_mean,DetailedQA,EVI,NDVI,SummaryQA,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_sky_days,Clear_sky_nights,Emis_31,Emis_32,LST_Day_1km,LST_Night_1km,QC_Day,QC_Night,Fpar,FparExtra_QC,FparLai_QC,FparStdDev,Lai,alnid_mean,aluvd_mean,e_mean,d2m_mean,ro_mean,t2m_mean,adj_sfc_sw_diff_clr_daily,adj_sfc_sw_diff_all_daily,adj_sfc_sw_diff_pri_daily,adj_sfc_sw_diff_naer_daily,adj_sfc_par_diff_clr_daily,adj_sfc_par_diff_all_daily,adj_sfc_par_diff_pri_daily,alnid_maximum,aluvd_maximum,e_maximum,d2m_maximum,ro_maximum,t2m_maximum,stl1_maximum,prec,prmsl,alnid_median,aluvd_median,e_median,d2m_median,ro_median,t2m_median,stl1_median,alnid_minimum,aluvd_minimum,e_minimum,d2m_minimum,ro_minimum,t2m_minimum,stl1_minimum,alnid_std,aluvd_std,e_std,d2m_std,ro_std,t2m_std,stl1_std,alnid_variance,aluvd_variance,e_variance,d2m_variance,ro_variance,t2m_variance,stl1_variance,VPD_magnus_mean,VPD_magnus_minimum,VPD_magnus_maximum,longitude,latitude
2002-01-27,2.79514,2.79514,1.0,1.0,301.0507,4110.0,0.3141,0.4631,3.0,0.40230000000000005,0.1821,0.15910000000000002,-9999.0,-9999.0,0.492,0.494,-9999.0,295.46,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17531323,0.047164634,0.18496491,296.62143,2.0716495e-06,299.99396,64.214584,173.03333,23.29271,170.78749,38.13854,84.24166,14.570832,0.17536235,0.047170997,0.074447304,297.57672,4.371628e-06,302.93375,303.21835,0.0625,-9e+33,0.1753107,0.04716464,0.11661609,296.41022,1.6391277e-06,299.54956,300.57782,0.17527314,0.047158286,0.36524108,295.79123,1.6391277e-06,297.35364,299.31363,2.7210348e-05,4.1023673e-06,-0.09980552,0.5656835,6.689273e-07,1.8566792,1.3380069,7.40403e-10,1.6829418e-11,-9.961142e-06,0.31999782,4.4746376e-13,3.4472578,1.7902623,6.424303,2.7160091,11.297752,-54.98,-2.91
2002-01-28,1.99612,1.99612,0.916667,0.916667,301.4376,4110.0,0.3141,0.4631,3.0,0.40230000000000005,0.1821,0.15910000000000002,-9999.0,-9999.0,0.492,0.494,-9999.0,295.46,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17540951,0.04716583,0.1656392,296.78015,2.549573e-06,300.1924,73.64792,137.72603,23.236458,121.81146,43.628128,69.47709,14.535417,0.17544687,0.047174178,0.06682693,297.4756,5.463138e-06,303.2483,303.56885,0.5625,-9e+33,0.1754093,0.04716464,0.09676301,296.76825,2.1848828e-06,300.00415,301.3751,0.17537174,0.047158286,0.3619523,295.8319,1.6391277e-06,297.60318,299.7438,2.5878806e-05,4.1848753e-06,-0.10800905,0.38089392,1.0303067e-06,1.6934667,1.205042,6.6971256e-10,1.751318e-11,-1.1665954e-05,0.14508018,1.061532e-12,2.8678293,1.4521261,6.5605965,3.1028862,12.245956,-54.98,-2.91
2002-01-29,3.04231,3.04231,1.0,1.0,301.42233,4110.0,0.3141,0.4631,3.0,0.40230000000000005,0.1821,0.15910000000000002,-9999.0,-9999.0,0.492,0.494,-9999.0,295.46,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17550282,0.047165707,0.1888192,296.67142,5.076872e-06,299.88315,91.15208,131.84895,23.180208,96.72604,53.625,69.097916,14.532292,0.17554548,0.047174178,0.07470401,297.67554,1.36606395e-05,303.4347,303.6261,0.125,-9e+33,0.17550792,0.04716464,0.13583551,296.78857,3.2782555e-06,299.74695,301.1093,0.17544687,0.047158286,0.38632146,295.47156,1.6391277e-06,296.9005,299.66177,2.9632383e-05,3.744926e-06,-0.11591282,0.51809883,3.6839579e-06,2.0654938,1.3224528,8.780781e-10,1.4024472e-11,-1.3435781e-05,0.26842642,1.3571546e-11,4.2662644,1.7488812,6.10775,2.4338627,12.337805,-54.98,-2.91
2002-01-30,2.1666,2.1666,0.75,0.75,301.059,4110.0,0.3141,0.4631,3.0,0.40230000000000005,0.1821,0.15910000000000002,-9999.0,-9999.0,0.492,0.494,-9999.0,295.46,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17559631,0.047166765,0.1981261,296.35196,2.5952857e-06,300.03867,61.878124,138.22499,23.362501,128.70625,36.901043,68.98853,14.624999,0.17564408,0.047177352,0.103404775,296.94437,1.475215e-05,302.77505,302.56384,0.25,-9e+33,0.17559949,0.047167823,0.14097726,296.48868,1.6391277e-06,300.05194,301.0451,0.17554548,0.047158286,0.40610236,295.6773,1.6391277e-06,297.82114,299.43045,2.760225e-05,4.462224e-06,-0.093633905,0.40975127,2.6357309e-06,1.4404697,1.0386437,7.6188417e-10,1.991144e-11,-8.767308e-06,0.16789609,6.947077e-12,2.074953,1.0787807,6.983427,3.7623158,12.056541,-54.98,-2.91
2002-01-31,1.70147,1.70006,0.458333,0.458333,301.16226,4110.0,0.3141,0.4631,3.0,0.40230000000000005,0.1821,0.15910000000000002,-9999.0,-9999.0,0.492,0.494,-9999.0,295.46,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17569101,0.04716703,0.20129992,296.10532,2.0489872e-06,300.35107,61.381252,85.63333,23.384377,56.74896,36.44375,46.489582,14.642708,0.17573799,0.047174178,0.09430843,296.78046,4.917383e-06,303.58575,303.70654,0.375,-9e+33,0.17568634,0.047167823,0.114578635,296.0487,1.6391277e-06,299.88318,300.66873,0.17564408,0.047161467,0.4746377,295.51688,1.6391277e-06,297.70737,299.1891,2.7480346e-05,3.8092494e-06,-0.13071969,0.37579328,7.767927e-07,1.9696667,1.5676421,7.551694e-10,1.4510382e-11,-1.7087637e-05,0.14122058,6.034069e-13,3.879587,2.4575016,8.059498,3.8166733,14.322344,-54.98,-2.91
2002-02-01,1.48736,1.47241,0.458333,0.458333,301.41797,4110.0,0.3141,0.4631,3.0,0.40230000000000005,0.1821,0.15910000000000002,-9999.0,-9999.0,0.492,0.494,-9999.0,295.46,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17578362,0.047167156,0.17474893,296.6088,7.490162e-06,299.895,66.16458,114.154175,23.427086,95.546875,38.9875,58.369793,14.660417,0.1758272,0.047174178,0.07648475,297.27448,6.666221e-05,302.79895,303.41644,0.25,-9e+33,0.17578495,0.047167823,0.12616965,296.7107,2.1848828e-06,299.59637,301.5457,0.17573799,0.047158286,0.37024647,295.79703,1.6391277e-06,297.54868,299.8289,2.8737475e-05,3.8898766e-06,-0.10106595,0.42024088,1.5888763e-05,1.6218897,1.1447694,8.2584245e-10,1.5131141e-11,-1.0214327e-05,0.17660241,2.524528e-10,2.6305263,1.3104969,6.2414207,3.061287,11.523542,-54.98,-2.91
2002-02-02,1.69798,1.68468,0.958333,0.958333,301.5743,4110.0,0.3141,0.4631,3.0,0.40230000000000005,0.1821,0.15910000000000002,-9999.0,2.0,0.492,0.494,-9999.0,295.46,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.1758761,0.04716849,0.19260134,296.4826,3.1643237e-06,299.97736,64.87084,112.61041,23.4375,90.51041,38.139584,57.871872,14.656247,0.1759258,0.047177352,0.075265504,297.5523,1.5845522e-05,303.30182,303.94717,2.0,-9e+33,0.17587885,0.047167823,0.13257077,296.5526,2.1848828e-06,299.64993,301.33252,0.1758272,0.047158286,0.40789917,295.6994,1.6391277e-06,297.2552,299.72058,2.8105245e-05,4.4919293e-06,-0.11531811,0.5148721,2.9381363e-06,2.057104,1.4890754,7.8990486e-10,2.0177431e-11,-1.3298269e-05,0.26509324,8.632645e-12,4.2316775,2.2173455,6.6308784,2.6909847,12.236996,-54.98,-2.91
2002-02-03,2.16957,2.11304,1.0,1.0,301.5873,2058.0,0.32580000000000003,0.4631,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.492,0.494,298.28000000000003,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17597102,0.047167286,0.17393874,296.52878,2.4679583e-05,299.8483,77.42604,134.19167,23.351042,113.78229,45.018753,67.75729,14.614585,0.17601033,0.047177352,0.071639806,297.0699,0.00014534779,302.6546,303.206,0.75,-9e+33,0.17596807,0.047167823,0.11749845,296.6206,4.6445057e-06,299.80817,301.35458,0.1759258,0.047161467,0.38694713,295.50992,1.6391277e-06,296.81256,299.96738,2.5818952e-05,3.85504e-06,-0.101070024,0.44736964,3.834907e-05,1.8054179,1.0886316,6.666183e-10,1.4861334e-11,-1.021515e-05,0.20013958,1.4706512e-09,3.259534,1.1851189,6.284151,2.215742,11.546444,-54.98,-2.91
2002-02-04,1.73424,1.69286,1.0,1.0,301.41592,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.492,0.494,298.28000000000003,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.1760651,0.047168743,0.2161042,296.0928,4.370852e-06,299.77438,95.77813,144.82707,23.219793,117.18333,54.518753,73.001045,14.541668,0.17610893,0.047174178,0.08375221,296.7793,1.9123778e-05,302.94427,303.6996,0.0,-9e+33,0.17606433,0.047167823,0.14462702,296.08472,2.1848828e-06,299.53952,301.08148,0.17601973,0.04716464,0.46278197,295.24487,1.6391277e-06,296.79822,299.7291,2.8094193e-05,3.4912837e-06,-0.124778904,0.41778192,4.3169107e-06,2.1569464,1.317669,7.892837e-10,1.2189062e-11,-1.5569774e-05,0.17454173,1.863572e-11,4.6524177,1.7362518,6.879509,2.6229382,12.753815,-54.98,-2.91
2002-02-05,1.10496,1.06721,1.0,1.0,301.34387,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.492,0.494,298.28000000000003,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17615823,0.04716782,0.19395228,296.2063,4.0978193e-06,300.44522,86.112495,142.59688,23.331251,123.568756,49.390625,71.64271,14.609375,0.17620754,0.047174178,0.076131806,296.71652,2.0762905e-05,303.26547,303.52087,10.625,-9e+33,0.1761559,0.047167823,0.11241285,296.25446,2.7325004e-06,300.28564,300.94995,0.17611833,0.047161467,0.42676565,295.44016,2.1848828e-06,298.3192,299.85675,2.7175382e-05,3.998731e-06,-0.124382555,0.38253444,3.752532e-06,1.6693822,1.2848135,7.385013e-10,1.5989847e-11,-1.5471018e-05,0.14633259,1.40814955e-11,2.7868369,1.6507459,8.087301,5.08914,13.644058,-54.98,-2.91
2002-02-06,1.42052,1.40253,1.0,1.0,301.05655,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.492,0.494,298.28000000000003,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17625235,0.047168743,0.18047018,296.444,1.942025e-05,299.3319,90.640625,135.92708,23.171877,112.572914,52.437504,68.90312,14.490624,0.17630614,0.047174178,0.07329223,297.71854,0.00027102418,302.43665,302.18475,0.375,-9e+33,0.1762498,0.047167823,0.13493711,296.52878,4.371628e-06,298.97168,300.7724,0.17620283,0.047161467,0.38924128,295.58197,2.1848828e-06,296.93588,299.9326,2.6972888e-05,4.1517123e-06,-0.10184038,0.511314,5.3117412e-05,1.7547605,0.83200717,7.2753664e-10,1.7236717e-11,-1.0371463e-05,0.261442,2.8214595e-09,3.0791843,0.69223595,5.3809624,2.31489,9.854662,-54.98,-2.91
2002-02-07,-0.345274,-0.234651,1.0,1.0,300.79886,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.492,0.494,298.28000000000003,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17634664,0.04717007,0.20742697,295.5609,2.8460443e-06,299.80054,114.721886,171.50835,23.19896,177.66353,64.645836,82.29063,14.50521,0.17639066,0.047180533,0.0833832,295.92026,3.8240105e-06,303.29703,303.14023,4.625,-9e+33,0.1763484,0.04716941,0.13029267,295.69647,2.7325004e-06,299.08923,300.29,0.17629206,0.04716464,0.45281935,294.2138,2.1848828e-06,297.02957,299.11633,2.865171e-05,4.0489304e-06,-0.12575889,0.38269898,3.5184013e-07,2.0865362,1.3810562,8.209205e-10,1.6393836e-11,-1.5815298e-05,0.14645852,1.2379147e-13,4.3536334,1.9073163,7.821972,4.6575947,15.086927,-54.98,-2.91
2002-02-08,3.76765,3.6779,0.875,0.875,300.4244,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.492,0.494,298.28000000000003,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17643978,0.047170073,0.14625537,295.68457,0.0005677304,298.94037,105.36562,113.213554,23.30625,122.35313,61.33542,55.546875,14.56146,0.17648926,0.047177352,0.05564501,296.8444,0.0032960065,300.67953,301.62924,34.125,-9e+33,0.17643762,0.047170997,0.13047718,295.6401,6.393064e-05,298.8507,300.33026,0.17639066,0.04716464,0.31359896,294.566,2.7325004e-06,297.32974,299.55966,2.823837e-05,3.490269e-06,-0.0740377,0.6599682,0.0008876645,1.3019985,0.6928344,7.9740553e-10,1.2181978e-11,-5.481581e-06,0.435558,7.879483e-07,1.6952001,0.48001948,5.888338,4.65102,7.48168,-54.98,-2.91
2002-02-09,0.490593,0.315385,1.0,1.0,299.6686,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.492,0.494,298.28000000000003,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17653365,0.04716901,0.15433764,295.27676,8.360172e-05,298.20038,73.12499,157.91145,23.361458,163.47188,42.54271,76.38229,14.583333,0.17658317,0.047177352,0.089912675,296.20853,0.00069777854,300.8086,301.00024,17.0,-9e+33,0.17653152,0.04716941,0.13519378,295.2495,9.561889e-06,297.40912,299.51013,0.17648926,0.047161467,0.29404265,294.55206,4.917383e-06,296.3881,298.64517,2.6177942e-05,3.871595e-06,-0.05979336,0.5538665,0.00017975389,1.6465142,0.8074751,6.8528466e-10,1.4989246e-11,-3.5752462e-06,0.30676812,3.231146e-08,2.711009,0.652016,5.1298866,3.0113068,8.86245,-54.98,-2.91
2002-02-10,0.13717,0.0641847,0.833333,0.875,299.79977,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.492,0.494,298.28000000000003,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17662817,0.047171656,0.11753122,295.87088,7.376075e-06,299.2532,102.40625,171.1198,23.121878,162.05833,58.39479,84.46874,14.461459,0.17667238,0.047183715,0.05033481,296.29572,3.2238662e-05,301.65848,301.52945,0.0,-9e+33,0.17663014,0.047170997,0.073621094,295.86853,6.010756e-06,298.95734,299.44168,0.17658317,0.047161467,0.2628392,295.37274,5.463138e-06,297.21027,298.2862,2.8684744e-05,4.852972e-06,-0.071229644,0.30512452,5.2837413e-06,1.4846815,1.1173453,8.2281454e-10,2.3551334e-11,-5.073663e-06,0.093100965,2.7917923e-11,2.2042792,1.2484607,6.1979218,3.1476307,10.592461,-54.98,-2.91
2002-02-11,2.15376,2.10133,1.0,1.0,299.46112,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.49,0.492,296.38,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17672051,0.047171388,0.09459787,296.00314,0.00037894212,297.78836,84.076035,148.70312,23.349998,155.13124,49.162495,72.313545,14.563542,0.1767663,0.047177352,0.04837758,296.80136,0.0018387046,299.54477,300.73718,6.375,-9e+33,0.17672405,0.047170997,0.07954895,295.9342,0.00014753267,297.64188,299.33298,0.17667238,0.04716464,0.20271036,295.41458,6.556511e-06,296.5965,298.8293,2.9394001e-05,3.7051766e-06,-0.043328077,0.37612554,0.00048963306,0.8665729,0.5349874,8.6400725e-10,1.3728334e-11,-1.8773221e-06,0.14147043,2.3974056e-07,0.75094867,0.2862115,3.1567307,1.993864,5.187641,-54.98,-2.91
2002-02-12,1.12891,1.02268,1.0,1.0,299.387,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.49,0.492,296.38,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17681466,0.047172323,0.11217422,295.82468,7.786439e-05,298.49896,87.19167,168.06667,23.252083,164.02083,50.684376,82.39793,14.519792,0.1768555,0.047177352,0.045024615,296.42474,0.00051418133,301.1843,300.97318,5.0,-9e+33,0.17682265,0.047172587,0.07727889,295.91907,5.9013255e-05,297.84406,299.17902,0.17677099,0.04716464,0.21886557,295.3158,4.6990812e-05,296.65866,298.3512,2.555756e-05,3.5431192e-06,-0.061566737,0.30949104,9.1718175e-05,1.5505524,0.8310663,6.531889e-10,1.2553694e-11,-3.790463e-06,0.095784694,8.412224e-09,2.4042125,0.6906712,4.7970695,2.2632866,9.31238,-54.98,-2.91
2002-02-13,1.01153,0.990139,1.0,1.0,300.09378,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.49,0.492,296.38,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.1769101,0.04717365,0.1523724,296.056,5.1863648e-05,299.312,79.10833,197.7802,23.300001,197.35521,46.59479,95.648964,14.538541,0.17695412,0.047183715,0.06400337,297.1315,0.00015081093,302.45386,302.75726,13.25,-9e+33,0.1769095,0.047174178,0.08428161,295.9621,4.6990812e-05,298.63324,299.46683,0.1768649,0.04716464,0.3578132,295.2414,4.480593e-05,296.7992,298.29547,2.7068487e-05,4.647788e-06,-0.102590635,0.56002593,2.0879179e-05,1.864754,1.4897554,7.3270295e-10,2.1601936e-11,-1.0524839e-05,0.31362906,4.3594015e-10,3.4773076,2.219371,6.0040417,2.6302948,10.962017,-54.98,-2.91
2002-02-14,0.288014,-0.240977,1.0,1.0,300.1993,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.49,0.492,296.38,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17700247,0.04717365,0.15537241,296.12848,0.00010554966,298.78986,96.51458,164.79166,23.013542,167.98647,55.223957,79.27917,14.339583,0.17704803,0.047180533,0.059591576,296.81998,0.0010534972,300.90323,301.97043,1.125,-9e+33,0.17700107,0.047174178,0.09834322,295.99988,4.4260174e-05,298.76135,300.5631,0.17695412,0.04716464,0.39703813,295.59012,4.2621046e-05,297.01904,298.71094,2.8318815e-05,4.2701017e-06,-0.09756119,0.37786564,0.00021232286,1.1981244,1.0970411,8.019552e-10,1.8233767e-11,-9.518186e-06,0.14278243,4.5080995e-08,1.435502,1.2034992,4.8486824,2.4490795,8.008249,-54.98,-2.91
2002-02-15,1.49613,1.46417,1.0,1.0,300.10147,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.49,0.492,296.38,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.177094,0.047169674,0.15233095,296.3409,4.9200375e-05,299.0059,61.98125,163.04999,23.064583,158.77605,36.28021,79.73958,14.359376,0.17713724,0.047174178,0.06485367,297.7197,0.00013168715,301.87836,301.59055,1.375,-9e+33,0.17709498,0.047172587,0.09024157,296.1748,4.1527674e-05,298.52472,299.85135,0.17705272,0.047158286,0.35471693,295.4413,3.8249418e-05,296.52386,298.885,2.3943394e-05,5.264025e-06,-0.0991957,0.52870864,2.0477619e-05,1.7034512,0.9662753,5.7328614e-10,2.770996e-11,-9.839787e-06,0.27953285,4.1933287e-10,2.901746,0.93368787,4.90983,1.8239822,8.559349,-54.98,-2.91
2002-02-16,2.38515,2.31741,1.0,1.0,300.60577,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.49,0.492,296.38,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17717148,0.047157217,0.17020813,296.3964,0.00010044966,299.42923,80.495834,134.71042,22.995834,114.69999,46.95729,67.94688,14.329166,0.17721707,0.047167823,0.06567183,297.18964,0.0012392811,302.38406,302.95377,9.625,-9e+33,0.1771748,0.047158286,0.11570967,296.3707,3.77018e-05,299.21832,300.07495,0.17712785,0.047145575,0.39431083,295.42157,3.5516918e-05,296.70166,298.85175,2.475281e-05,6.5948707e-06,-0.11432493,0.5536392,0.00024023297,1.8023908,1.4384962,6.1270156e-10,4.3492317e-11,-1.3070188e-05,0.30651632,5.7711883e-08,3.2486126,2.0692713,5.658785,2.165945,10.694029,-54.98,-2.91
2002-02-17,0.906345,0.636842,1.0,1.0,300.84576,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.49,0.492,296.38,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17725933,0.0471461,0.15323538,296.48657,0.00012000712,299.0206,83.19375,164.54584,23.017708,164.10938,48.53749,79.91979,14.335418,0.17730628,0.04715193,0.06836705,297.50812,0.00096825697,302.03226,303.05975,17.5625,-9e+33,0.17725933,0.047145575,0.111386105,296.47937,3.8795173e-05,299.17004,300.68073,0.17721707,0.047139212,0.29965767,295.59943,3.4971163e-05,296.49805,299.30435,2.610879e-05,3.6321976e-06,-0.082216464,0.5794965,0.00019606334,1.6815903,1.2095739,6.8166894e-10,1.3192859e-11,-6.7595474e-06,0.33581617,3.844083e-08,2.8277462,1.4630688,4.687826,1.519331,9.30056,-54.98,-2.91
2002-02-18,2.43663,2.13503,0.958333,1.0,300.7334,2058.0,0.32580000000000003,0.4575,3.0,0.4037,0.18680000000000002,0.1549,-9999.0,-9999.0,0.49,0.492,296.38,-9999.0,2.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17734051,0.047132064,0.15042786,296.95132,0.000132461,299.44495,87.25729,132.36772,22.930208,105.630196,50.184376,67.299995,14.292708,0.17737672,0.047142394,0.053447146,298.10794,0.0008819215,303.059,302.40912,2.75,-9e+33,0.17734149,0.047129683,0.09339399,296.9461,4.5079738e-05,298.97833,300.52753,0.17730159,0.047123328,0.36071697,295.79703,3.3332035e-05,296.8881,299.3678,2.4341909e-05,6.10192e-06,-0.10006138,0.6856387,0.0002073223,1.9734877,0.9135402,5.925285e-10,3.7233428e-11,-1.0012279e-05,0.4701005,4.2982535e-08,3.894654,0.8345557,4.7208595,1.8736019,10.6135845,-54.98,-2.91
2002-02-19,1.05927,1.0436,0.958333,0.958333,300.98233,2058.0,0.32730000000000004,0.4575,3.0,0.3775,0.1621,0.12390000000000001,-9999.0,-9999.0,0.492,0.494,298.84000000000003,295.14,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17742385,0.04711842,0.16012178,297.12155,0.00010805406,299.6843,74.177086,116.069786,22.960419,92.46041,43.31146,59.356247,14.298959,0.17746592,0.0471265,0.05283751,298.47992,0.0013638642,302.86588,302.76266,0.6875,-9e+33,0.17742366,0.047116965,0.099337876,297.23148,3.7156045e-05,299.50366,301.01532,0.1773908,0.04711379,0.35832658,295.94232,3.3332035e-05,297.19305,299.30127,2.5448722e-05,4.3981236e-06,-0.10611038,0.76664835,0.0002656954,1.9494605,1.2136154,6.4763744e-10,1.934349e-11,-1.1259412e-05,0.58774966,7.059404e-08,3.8003962,1.4728624,4.9036922,2.173481,9.440548,-54.98,-2.91
2002-02-20,3.1272,2.37303,0.958333,1.0,300.64304,2058.0,0.32730000000000004,0.4868,3.0,0.3775,0.1621,0.12390000000000001,-9999.0,-9999.0,0.492,0.494,298.84000000000003,295.14,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17750388,0.047107305,0.14428343,296.83536,0.0001772445,299.03387,82.62292,155.85834,22.919792,144.73228,48.26146,76.992714,14.281249,0.17754574,0.047120146,0.050687756,297.69528,0.0007261913,301.62787,301.65323,19.6875,-9e+33,0.17750114,0.047107436,0.10903581,296.86182,9.2617236e-05,299.17432,300.54224,0.17746592,0.047101073,0.288187,295.70172,3.387779e-05,296.82022,299.42813,2.4769819e-05,5.2297323e-06,-0.0800225,0.66471344,0.00019036376,1.4929894,0.73526865,6.1354394e-10,2.7350101e-11,-6.4036008e-06,0.44184396,3.623836e-08,2.2290173,0.54061997,4.1050262,1.9124851,8.035879,-54.98,-2.91
2002-02-21,1.62311,0.944636,0.958333,0.958333,300.72824,2058.0,0.32730000000000004,0.4868,3.0,0.3775,0.1621,0.12390000000000001,-9999.0,-9999.0,0.492,0.494,298.84000000000003,295.14,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17759234,0.047098026,0.15933837,296.79636,9.626049e-05,299.54584,78.15626,145.15936,22.946877,129.17082,46.020832,72.117714,14.284375,0.17763026,0.047107436,0.04982145,298.03122,0.00017485395,303.24063,303.33905,6.5,-9e+33,0.1775927,0.0470979,0.110744394,296.94785,8.988567e-05,299.3985,300.37164,0.17755514,0.047088362,0.3904124,295.62384,7.868372e-05,296.6988,299.0266,2.4505884e-05,5.229473e-06,-0.10220935,0.64995444,2.0898056e-05,1.9572545,1.3733674,6.0053834e-10,2.734739e-11,-1.0446751e-05,0.42244077,4.367288e-10,3.830845,1.8861381,5.1986046,1.8283596,11.199942,-54.98,-2.91
2002-02-22,1.16145,0.966977,0.458333,0.458333,301.37228,2058.0,0.32730000000000004,0.4868,3.0,0.3775,0.1621,0.12390000000000001,-9999.0,-9999.0,0.492,0.494,298.84000000000003,295.14,2.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999.9000000000001,0.17767157,0.04708902,0.14246991,296.89526,7.1489405e-05,300.36246,65.833336,110.40313,23.006248,80.8823,38.752087,57.506252,14.299999,0.17771009,0.0470979,0.029687595,297.96265,7.7590346e-05,304.02933,304.32938,1.625,-9e+33,0.17767486,0.047091544,0.069474004,296.87054,7.2400086e-05,299.9353,300.69852,0.17763966,0.047078826,0.36990955,295.89816,6.4477324e-05,297.3651,299.30743,2.2718794e-05,5.188939e-06,-0.11895499,0.46210518,4.4014455e-06,2.197186,1.7647874,5.1614363e-10,2.6925092e-11,-1.4150289e-05,0.2135412,1.937272e-11,4.8276267,3.1144745,6.7158165,2.557949,13.295261,-54.98,-2.91
